sampleid	G000002515	G000002545	G000003855	G000006335	G000006445	G000026945	G000091025	G000146045	G000149425	G000149645	G000149955	G000181695	G000182965	G000185945	G000226395	G000243375	G000300575	G000315645	G000349305	G000721785	G000769745	G001298625	G001417885	G001642055	G001661405	G002079055	G002775015	G003290485	G004154835	G004353045	G900007375
13722.58cfa831e4b0c9d6adf6c512	0	0	2	0	0	0	0	0	0	0	2	5932	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0
13722.58cfa831e4b0c9d6adf6c51e	0	0	2	0	0	0	0	0	0	0	1	12405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0
13722.58cfa831e4b0c9d6adf6c5ae	0	0	1	0	0	0	0	0	0	0	0	7215	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c524	0	0	3	0	0	0	0	0	0	0	1	9034	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0
13722.58cfa831e4b0c9d6adf6c5c2	0	0	0	0	0	0	0	0	0	0	0	8832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c64c	0	0	1	0	0	0	0	0	0	0	0	7217	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c6cc	0	0	0	0	0	0	0	0	0	0	0	5333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c6d8	0	0	0	0	0	0	0	0	0	0	0	7124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c722	0	0	0	0	0	0	0	0	0	0	0	5031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0
13722.58cfa831e4b0c9d6adf6c64a	0	0	0	0	0	0	0	1	0	0	0	11250	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0
13722.58cfa831e4b0c9d6adf6c92d	0	0	0	0	0	0	0	0	0	0	0	7440	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0
13722.58cfa831e4b0c9d6adf6c874	0	0	0	0	0	0	0	0	0	0	0	7817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
13722.58cfa831e4b0c9d6adf6c71a	0	0	1	0	0	0	0	0	0	0	0	11125	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
13722.58cfa831e4b0c9d6adf6c86c	0	0	2	0	0	0	0	0	0	0	0	4475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
13722.58cfa831e4b0c9d6adf6cadd	0	0	0	0	0	0	0	0	0	0	0	2166	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c970	0	0	0	0	0	0	0	0	0	0	0	9746	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6cb08	0	0	0	0	0	0	0	0	0	16	0	5273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c93b	0	0	1	0	0	0	0	1	0	0	0	3715	0	0	0	0	15	0	0	0	0	0	0	0	0	1	0	0	3	1	0
13722.58cfa831e4b0c9d6adf6cc6c	0	0	1	0	0	0	0	0	0	0	0	5213	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
13722.58cfa831e4b0c9d6adf6cc33	0	0	1	0	0	0	0	0	0	0	0	8496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
13722.58cfa831e4b0c9d6adf6cb2a	0	0	1	0	0	0	0	0	0	0	0	3831	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6ccac	0	0	0	0	0	0	0	2	0	0	0	14021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
13722.58cfa831e4b0c9d6adf6cd20	0	0	1	0	0	0	0	1	0	0	0	7033	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0
13722.58cfa831e4b0c9d6adf6cd22	0	0	0	0	0	0	0	0	0	0	0	10857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0
13722.58cfa831e4b0c9d6adf6cd4b	0	0	0	0	0	0	0	0	0	0	0	5748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6cda9	0	0	0	0	0	0	0	0	0	0	0	9042	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6cd65	0	0	2	0	0	0	0	0	0	0	0	11144	0	0	0	0	0	0	2	0	0	0	0	0	0	1	2	10	4	1	0
13722.58cfa831e4b0c9d6adf6ccae	0	0	6	0	0	0	0	0	0	0	0	7238	0	0	0	0	2	0	0	0	0	0	0	0	0	3	20	0	15	16	0
13722.58cfa831e4b0c9d6adf6cd42	0	0	3	0	0	0	0	0	0	0	0	12036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	1	0
13722.58cfa832e4b0c9d6adf6ce2a	0	0	0	0	0	0	0	0	0	0	0	10774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa832e4b0c9d6adf6d0b4	0	0	0	0	0	0	0	0	0	0	0	11984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa832e4b0c9d6adf6ceae	0	0	0	0	0	0	0	0	0	0	0	9305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
13722.58cfa832e4b0c9d6adf6cf16	0	0	0	0	0	0	0	0	0	0	0	2747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa832e4b0c9d6adf6d206	0	0	1	0	0	0	0	0	0	0	0	7508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0
13722.58cfa832e4b0c9d6adf6d11a	0	0	0	0	0	0	0	0	0	0	0	8542	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	2	3	0
13722.58cfa832e4b0c9d6adf6d2a8	0	0	0	0	0	0	0	1	0	0	0	5631	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa832e4b0c9d6adf6d200	0	0	4	0	0	0	0	0	0	0	0	7801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	2	0
13722.58cfa832e4b0c9d6adf6d28b	0	0	0	0	0	0	0	0	0	0	0	5733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa82ee4b0c9d6adf6afc4	0	0	1	0	0	0	0	0	0	0	0	5463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
13722.58cfa82ee4b0c9d6adf6afb2	0	0	0	0	0	0	0	0	0	0	0	5911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
13722.58cfa830e4b0c9d6adf6c1f3	0	0	8	0	0	0	0	0	0	0	0	2795	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	1	1	2	0
13722.58cfa82fe4b0c9d6adf6ba20	0	0	1	0	0	0	0	0	0	0	0	3285	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0
13722.58cfa82fe4b0c9d6adf6ba35	0	0	0	0	0	0	0	2	0	0	0	7215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa830e4b0c9d6adf6bc00	0	0	1	0	0	0	0	0	0	0	0	5668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0
13722.58cfa830e4b0c9d6adf6bc3a	0	0	2	0	0	1	0	0	0	0	0	4440	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
13722.58cfa830e4b0c9d6adf6bca6	0	0	4	0	0	0	0	0	0	1	0	9368	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
13722.58cfa830e4b0c9d6adf6beac	0	0	1	0	0	0	0	0	0	2	0	2276	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
13722.58cfa830e4b0c9d6adf6bff0	0	0	0	0	0	0	0	0	0	0	0	9441	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
13722.58cfa82ee4b0c9d6adf6b087	0	0	3	0	0	0	0	10	0	0	0	6861	0	0	0	0	27	0	0	0	0	0	0	0	0	0	1	8	1	19	0
13722.58cfa82ee4b0c9d6adf6ae42	0	0	1	0	0	0	0	0	0	0	0	6074	0	0	2	0	13	0	0	0	0	0	0	0	2	0	1	14	1	27	0
13722.58cfa82fe4b0c9d6adf6b6d5	0	0	1	0	0	0	0	12	0	0	0	29840	0	0	0	0	15	0	0	0	1	0	0	1	0	0	3	3	12	117	0
13722.58cfa82ee4b0c9d6adf6aefb	0	0	2	0	0	0	0	2	0	0	0	13953	1	0	0	0	15	1	0	0	0	0	0	0	0	0	0	6	1	22	0
13722.58cfa82ee4b0c9d6adf6ae48	0	0	4	1	0	0	0	25	0	0	1	12413	0	0	0	0	62	0	0	0	0	0	0	0	0	1	2	8	12	302	0
13722.58cfa82fe4b0c9d6adf6b6fa	0	0	2	0	0	0	0	2	0	0	0	29563	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0
13722.58cfa82fe4b0c9d6adf6b7de	0	0	1	0	0	0	0	0	0	0	0	14174	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	2	1	7	0
13722.58cfa82ee4b0c9d6adf6afec	0	0	4	0	0	0	0	5	0	0	1	22395	2	0	0	0	22	2	0	0	0	0	0	0	0	0	0	9	3	22	1
13722.58cfa82fe4b0c9d6adf6b7fc	0	0	1	0	0	0	0	0	0	0	0	13530	1	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	2	9	0
13722.58cfa82fe4b0c9d6adf6b7f7	0	0	0	0	0	0	0	6	1	0	0	30063	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	6	1	95	0
13722.58cfa82fe4b0c9d6adf6b943	0	0	0	0	0	0	0	2	0	0	0	26479	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	6	0	0	0
13722.58cfa82fe4b0c9d6adf6b800	0	0	2	0	0	0	0	28	0	1	1	9233	0	0	0	0	52	0	0	0	0	0	0	1	0	2	3	28	6	124	0
13722.58cfa82fe4b0c9d6adf6b97c	0	0	0	0	0	0	0	0	0	0	0	21534	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	5	46	0
13722.58cfa82fe4b0c9d6adf6b756	0	0	5	0	0	0	0	0	0	0	0	38252	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	4	0
13722.58cfa82fe4b0c9d6adf6b9e2	0	0	3	0	0	0	0	11	0	0	0	15049	0	0	0	0	30	0	1	0	0	0	0	0	0	0	0	16	8	152	0
13722.58cfa830e4b0c9d6adf6bc60	0	0	7	0	0	0	0	0	0	0	0	23817	0	0	0	0	5	0	0	1	0	0	0	0	1	0	2	0	0	5	0
13722.58cfa830e4b0c9d6adf6bd86	0	0	8	0	0	0	0	2	0	0	0	14730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa830e4b0c9d6adf6bd8a	0	0	4	0	0	0	0	2	0	0	1	10547	0	0	0	0	17	5	2	0	0	0	0	0	0	0	1	4	3	1	0
13722.58cfa830e4b0c9d6adf6bdd6	0	0	1	0	0	0	0	1	0	0	0	39242	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	2	0
13722.58cfa830e4b0c9d6adf6bc5a	0	0	9	0	0	0	0	0	0	0	0	14608	1	0	2	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0
13722.58cfa82fe4b0c9d6adf6b9c0	0	0	2	0	0	0	0	2	0	0	0	12555	1	0	0	0	7	0	0	0	1	0	0	2	0	0	1	4	15	98	0
13722.58cfa830e4b0c9d6adf6bec7	0	0	1	0	0	0	0	0	0	0	0	26872	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0
13722.58cfa830e4b0c9d6adf6be90	0	0	2	0	0	0	0	0	0	0	0	20375	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	21	2	2	0
13722.58cfa830e4b0c9d6adf6beec	0	0	2	0	0	0	0	4	0	0	0	30950	0	0	1	0	9	0	0	0	0	0	0	0	1	0	3	4	2	2	0
13722.58cfa830e4b0c9d6adf6be24	0	0	0	0	1	0	0	14	0	1	0	17574	0	0	0	0	11	2	0	0	0	1	0	0	0	2	0	28	0	0	0
13722.58cfa830e4b0c9d6adf6bef8	0	0	2	0	0	0	0	0	0	0	0	28605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	0
13722.58cfa830e4b0c9d6adf6befa	0	0	0	0	0	0	0	0	0	0	0	26207	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0
13722.58cfa830e4b0c9d6adf6bf1c	0	0	5	0	0	1	0	2	0	1	0	48271	0	0	2	0	4	0	0	0	0	0	0	0	0	0	1	7	0	1	0
13722.58cfa830e4b0c9d6adf6bf60	0	0	0	0	0	0	0	0	0	0	0	28407	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0
13722.58cfa830e4b0c9d6adf6bf68	0	0	0	0	0	0	0	0	0	0	0	1279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa830e4b0c9d6adf6bf8f	0	0	2	0	0	0	0	2	0	0	0	14557	0	0	0	0	10	0	0	0	0	0	0	0	0	0	2	6	0	0	0
13722.58cfa830e4b0c9d6adf6bf23	0	0	7	1	0	0	1	2	0	0	0	18346	1	0	2	0	0	0	0	1	0	0	0	0	0	0	1	1	1	3	0
13722.58cfa830e4b0c9d6adf6bfba	0	0	0	0	0	0	0	0	0	0	0	2168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa830e4b0c9d6adf6bf95	0	0	0	0	0	0	0	0	0	0	0	4381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
13722.58cfa830e4b0c9d6adf6c034	0	0	0	0	0	0	0	4	0	0	0	14810	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa830e4b0c9d6adf6bf38	0	0	5	0	0	0	0	0	0	0	1	33822	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0
13722.58cfa830e4b0c9d6adf6c1f2	0	0	1	0	0	0	0	0	0	0	0	19179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
13722.58cfa830e4b0c9d6adf6c1f8	0	0	2	0	0	0	0	2	0	2	0	22450	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0
13722.58cfa830e4b0c9d6adf6c166	0	0	1	0	0	0	0	0	0	0	0	27913	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0
13722.58cfa830e4b0c9d6adf6bf14	0	0	2	0	0	0	0	4	0	0	0	40838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0
13722.58cfa830e4b0c9d6adf6c190	0	0	0	0	0	0	0	2	0	0	0	2555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa82ee4b0c9d6adf6afbe	0	0	1	0	0	0	0	23	1	0	2	22261	1	0	2	0	40	1	2	0	2	1	0	1	0	4	1	26	10	158	0
13722.58cfa830e4b0c9d6adf6c20a	0	0	2	0	0	0	0	0	0	0	0	32452	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	2	0	0
13722.58cfa830e4b0c9d6adf6c1fa	0	0	9	0	0	0	0	2	0	0	0	30827	0	0	0	0	0	2	1	0	0	0	0	0	0	0	4	6	0	0	0
13722.58cfa82fe4b0c9d6adf6b99a	0	0	1	0	0	0	0	6	0	0	0	19382	0	0	0	0	14	0	0	0	0	0	0	0	0	0	2	0	16	168	0
13722.58cfa830e4b0c9d6adf6c290	0	0	0	0	0	0	0	0	0	0	0	31700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
13722.58cfa830e4b0c9d6adf6c216	0	0	0	0	0	0	0	2	0	94	0	39170	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	8	5	2	0
13722.58cfa830e4b0c9d6adf6c22c	0	0	0	0	0	0	0	4	0	0	0	27864	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	8	1	1	0
13722.58cfa830e4b0c9d6adf6c2d0	0	0	1	0	0	0	0	0	0	0	0	25796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
13722.58cfa830e4b0c9d6adf6c24c	0	0	1	0	0	0	0	0	0	0	0	7686	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	2	2	2	0
13722.58cfa830e4b0c9d6adf6c312	0	0	0	0	0	0	0	0	0	0	0	6472	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa830e4b0c9d6adf6c2d6	0	0	0	0	0	0	0	0	0	0	0	8044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa830e4b0c9d6adf6c2ba	0	0	2	0	0	0	0	0	0	0	1	23524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2
13722.58cfa830e4b0c9d6adf6c2e4	0	0	0	0	0	0	0	0	0	0	0	6499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa830e4b0c9d6adf6c305	0	0	0	0	0	0	0	0	0	0	0	5121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa830e4b0c9d6adf6c306	0	0	0	0	0	0	0	0	0	0	0	26730	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c324	0	0	0	0	0	0	0	8	0	0	0	21726	0	0	0	0	13	0	0	62	0	0	0	0	0	1	0	7	0	0	0
13722.58cfa831e4b0c9d6adf6c350	0	0	0	0	0	0	0	0	0	0	0	3612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c336	0	0	0	0	0	0	0	8	0	0	0	21726	0	0	0	0	13	0	0	62	0	0	0	0	0	1	0	7	0	0	0
13722.58cfa831e4b0c9d6adf6c3d7	0	0	0	0	0	0	0	0	0	1	0	19237	1	0	0	0	4	0	0	0	0	0	0	0	2	0	0	144	0	0	0
13722.58cfa831e4b0c9d6adf6c3f8	0	0	0	0	0	0	0	0	0	0	0	3421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c37a	0	2	0	0	0	0	0	0	0	0	0	18332	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa831e4b0c9d6adf6c3c4	0	0	0	0	0	0	0	0	0	1	0	38478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
13722.58cfa831e4b0c9d6adf6c464	0	0	0	0	0	0	0	0	0	0	0	23442	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c465	0	0	0	0	0	0	0	0	0	0	0	18711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa831e4b0c9d6adf6c3ea	0	0	0	0	0	0	0	2	0	0	0	24821	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	0	0	1	0
13722.58cfa831e4b0c9d6adf6c3f6	0	0	0	0	0	0	0	2	0	0	0	23233	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa831e4b0c9d6adf6c52e	0	0	0	0	0	0	0	0	0	0	0	3171	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c534	0	0	0	0	0	0	0	0	0	0	0	2827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c428	0	0	1	0	0	0	0	0	0	0	0	27411	0	0	0	0	6	1	0	0	0	0	0	0	0	0	2	0	4	1	0
13722.58cfa831e4b0c9d6adf6c536	0	0	0	0	0	0	0	0	0	0	0	2869	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa831e4b0c9d6adf6c492	0	0	1	0	0	0	0	0	0	0	0	1489	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa831e4b0c9d6adf6c46d	0	0	0	0	0	0	0	0	0	0	0	1617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c53b	0	0	0	0	0	0	0	0	0	0	0	22227	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c540	0	0	0	0	0	0	0	0	0	0	0	2755	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c54c	0	0	0	0	0	0	0	0	0	0	0	18952	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c3a0	0	0	3	0	0	0	0	0	0	0	0	18017	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0
13722.58cfa831e4b0c9d6adf6c54e	0	0	0	0	0	0	0	0	0	0	0	21707	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0
13722.58cfa831e4b0c9d6adf6c4b7	0	0	1	3	0	29	0	11	1	1	1	31172	576	0	0	0	3	0	0	1	0	0	0	0	0	1	2	28	0	0	1
13722.58cfa831e4b0c9d6adf6c552	0	0	0	0	0	0	0	0	0	0	0	3325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c564	0	0	0	0	0	0	0	0	0	0	0	5757	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa831e4b0c9d6adf6c542	0	0	0	0	0	0	0	2	0	0	0	29714	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c55e	0	0	0	0	0	0	0	0	0	0	0	2724	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0
13722.58cfa831e4b0c9d6adf6c556	0	0	0	0	0	0	0	0	0	0	0	27439	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	11	0	0	0
13722.58cfa831e4b0c9d6adf6c562	0	0	0	0	0	0	0	0	0	0	0	4511	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c565	0	0	0	0	0	0	0	0	0	0	0	20829	1	0	0	0	2	8	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa831e4b0c9d6adf6c56a	0	0	1	0	0	0	0	3	0	0	0	22417	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	4	0	0	0
13722.58cfa831e4b0c9d6adf6c568	0	0	0	0	0	0	0	0	0	0	0	2644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
13722.58cfa831e4b0c9d6adf6c550	0	0	0	0	0	0	0	2	0	1	0	28833	0	0	0	0	16	0	0	4	0	0	0	0	0	0	0	6	0	0	0
13722.58cfa831e4b0c9d6adf6c56e	0	0	0	0	0	0	0	0	0	0	0	17818	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0
13722.58cfa831e4b0c9d6adf6c632	0	0	0	0	0	0	0	0	0	0	0	5667	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c636	0	0	0	0	0	0	0	2	0	3	0	25303	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa831e4b0c9d6adf6c629	0	0	3	0	0	0	0	2	0	2	0	25132	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	1	0
13722.58cfa831e4b0c9d6adf6c6ce	0	0	0	0	0	0	0	0	0	0	0	26038	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0
13722.58cfa831e4b0c9d6adf6c6b3	0	0	2	0	0	1	0	2	0	0	0	27649	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0
13722.58cfa831e4b0c9d6adf6c6d6	0	0	0	0	0	0	0	0	0	0	1	12024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa831e4b0c9d6adf6c67c	0	0	2	0	0	0	0	0	0	0	0	24390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0
13722.58cfa831e4b0c9d6adf6c6e4	0	0	0	0	0	0	0	0	0	0	0	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c6d0	0	0	0	0	0	0	0	0	0	0	0	20307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c74c	0	0	0	0	0	0	0	2	0	0	0	16257	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c665	0	0	4	0	0	0	0	0	0	0	2	9707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	1
13722.58cfa831e4b0c9d6adf6c6f4	0	0	5	0	0	0	0	2	0	0	0	40384	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	1	1	0	1
13722.58cfa831e4b0c9d6adf6c72e	0	0	13	0	0	0	0	5	0	1	1	17540	0	0	0	0	12	11	0	0	0	1	0	0	0	0	3	0	1	3	0
13722.58cfa831e4b0c9d6adf6c72a	0	0	15	0	0	0	0	2	0	1	0	16970	0	0	0	0	5	0	0	0	0	0	0	0	2	0	6	8	0	1	0
13722.58cfa831e4b0c9d6adf6c765	0	0	0	0	0	0	0	2	0	0	0	4076	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c69e	0	0	2	0	0	0	0	0	0	0	0	12640	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0
13722.58cfa831e4b0c9d6adf6c761	0	0	3	0	0	0	0	2	0	0	1	17763	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1
13722.58cfa831e4b0c9d6adf6c7b0	0	0	0	0	0	0	0	12	0	0	0	18912	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	7	0	0	0
13722.58cfa831e4b0c9d6adf6c7c2	0	0	0	0	0	0	0	5	0	0	0	22006	0	0	0	0	28	0	0	0	0	0	0	0	2	0	0	35	0	0	0
13722.58cfa831e4b0c9d6adf6c786	0	0	3	0	0	0	0	0	0	0	1	28460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
13722.58cfa831e4b0c9d6adf6c752	0	0	3	0	0	0	0	0	0	0	1	21863	0	2	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	2	0
13722.58cfa831e4b0c9d6adf6c7d6	0	0	2	0	0	1	0	0	0	0	0	33344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
