Candida_glabrata	Candida_tropicalis	Debaryomyces_hansenii	Schizophyllum_commune	Saccharomyces_cerevisiae	Fusarium_oxysporum	Pyrenophora_tritici-repentis	Malassezia_globosa	Candida_albicans	Torulaspora_delbrueckii	Stereum_hirsutum	Coniosporium_apollinis	Trichosporon_asahii	Agaricus_bisporus	Candida_orthopsilosis	Malassezia_sympodialis	Cyphellophora_europaea	Wallemia_ichthyophaga	Pseudozyma_hubeiensis	Bipolaris_zeicola	Aureobasidium_namibiae	Aureobasidium_pullulans	Penicillium_expansum	Rhodotorula_graminis	Pneumocystis_jirovecii	Alternaria_alternata	Wickerhamomyces_anomalus	Hyphopichia_burtonii	Cyberlindnera_jadinii	Tilletiopsis_washingtonensis	Malassezia_restricta	Byssochlamys_spectabilis	Sporisorium_graminicola	Ramularia_collo-cygni
0	0	0	0	0	0	0	11357	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6
0	0	0	0	0	0	0	6117	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
0	0	0	0	0	0	0	6141	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	14846	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	49
0	0	0	0	0	0	0	19770	0	0	0	0	3425	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8760
0	0	0	0	0	0	0	21882	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
0	0	0	0	0	0	0	14369	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
0	0	0	0	0	0	0	15839	0	0	0	0	1119	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3319
0	0	0	0	0	0	0	11854	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	15
0	0	0	0	0	0	0	6788	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	10
0	0	0	0	0	0	0	7509	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	20
0	0	0	0	0	0	0	17682	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4
0	0	0	0	2	0	0	8544	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	355
0	0	0	0	4	0	0	2629	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5
0	0	0	0	0	0	0	6583	0	0	0	0	456	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1154
0	0	0	0	0	0	0	6433	1	0	0	0	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1728
0	0	0	0	0	0	0	7612	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171
0	0	0	0	0	0	0	913	0	0	0	0	4547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7886
0	0	0	0	0	0	0	3908	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	34
0	0	0	0	0	0	0	1314	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
0	0	0	0	0	0	0	2518	0	0	2	0	393	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2289
0	0	1	0	0	0	0	5306	0	0	0	0	36274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	78678
0	0	0	0	0	0	0	1231	0	0	0	0	9805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16955
0	0	0	0	2	1	0	3881	0	0	1	1	29773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	63268
0	0	0	1	0	0	0	1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	2	0	0	2781	0	0	0	0	727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	4632
0	0	0	0	0	1	0	4439	1	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	707
0	0	0	0	0	2	0	6012	0	0	0	0	249	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2	0	0	556
0	0	0	0	0	0	0	7885	0	0	0	0	1333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2997
0	0	0	0	0	1	0	3795	0	0	0	0	61904	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	8	2	0	0	137772
0	0	0	0	0	0	0	9299	1	0	0	0	4449	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	9290
0	0	0	0	0	0	0	5908	0	0	0	0	2510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6402
0	0	0	0	0	0	0	9001	2	0	0	0	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1003
0	0	0	0	0	0	0	9499	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61
0	0	0	0	0	0	0	6430	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54
0	0	0	0	0	0	0	10249	0	0	0	0	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	917
0	0	0	0	0	0	0	5129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	7919	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5
0	0	0	0	0	0	0	3806	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96
0	0	0	0	1	0	0	7177	0	0	1	0	219	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	12	1	5	1	0	447
0	0	0	0	0	1	0	8681	0	0	0	1	8571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	18431
0	0	0	0	0	0	0	3257	1	0	0	0	124	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	226
0	0	0	0	0	0	0	8362	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	94
0	0	0	0	0	0	0	5054	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	86
0	0	0	0	0	2	0	10579	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	551
0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	10889	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	10
0	0	0	0	0	0	0	1998	0	0	0	0	1301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2540
0	0	2	0	0	2	0	3735	0	0	0	1	62388	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	7	0	0	123724
0	0	0	0	0	0	0	9207	1	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	112
0	0	0	0	0	0	0	5973	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	1897	0	0	0	0	658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1568
0	0	0	0	0	0	0	9589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
0	0	0	0	0	0	0	8591	0	0	0	0	8690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	18382
0	0	0	0	0	0	0	11775	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	114
0	0	0	0	3	0	0	9440	1	0	0	0	8692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	1	20419
0	0	0	0	0	0	0	3696	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	713
0	0	0	0	0	0	0	8948	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	393
0	0	0	0	0	0	0	7426	0	0	1	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	66
0	0	0	0	0	0	0	12216	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	46
0	0	0	0	0	0	0	6579	1	0	0	0	3504	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	1	0	1	7155
0	0	0	0	0	0	0	1852	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301
0	0	0	0	0	0	0	3447	0	0	0	0	632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	3	2	0	1237
0	0	0	0	0	0	0	5806	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	9
0	0	0	0	0	0	0	7111	0	0	0	1	26	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	52
0	0	0	0	0	0	0	8524	1	0	0	0	628	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	12	0	0	1291
0	0	0	0	0	0	0	9792	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	300
0	0	0	0	0	1	0	7677	2	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	535
0	0	0	0	0	0	0	8640	1	0	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1064
0	0	0	0	0	0	0	4899	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	42
0	1	0	0	0	0	0	10235	0	0	0	0	9723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	21257
0	0	0	0	0	0	0	3150	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	49
0	0	0	0	0	0	0	2469	0	0	0	0	72	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	173
0	0	0	0	0	0	0	6396	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87
0	0	0	0	0	0	0	5564	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	242
0	0	0	0	0	0	0	10856	0	0	0	0	6	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14
0	0	0	0	0	0	0	7640	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
0	0	0	0	0	0	0	3448	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	65
0	0	0	0	0	0	0	8486	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
0	3	0	0	0	0	0	5570	495	0	0	0	72	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	154
0	0	0	0	0	0	0	6918	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	265
0	0	0	0	0	0	0	8556	0	0	0	0	14757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	31245
0	0	0	0	0	0	0	6128	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	72
0	0	0	0	0	0	0	2714	0	0	0	0	1665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3412
0	0	0	0	0	0	0	8671	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	116
0	0	0	0	0	0	0	2956	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68
0	0	0	0	0	1	0	9537	0	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	987
0	0	0	0	0	0	0	8832	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	141
0	0	0	0	0	0	0	7215	0	0	0	0	186	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	488
0	0	0	0	0	1	0	9034	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1049
0	0	0	0	0	0	0	8832	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	141
0	0	0	0	0	0	0	7217	0	0	0	0	186	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	488
0	0	0	0	0	0	0	7124	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570
0	0	0	0	0	0	0	2166	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
0	0	0	0	0	0	0	3831	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
0	0	0	0	0	0	0	9042	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0	11144	0	0	0	0	712	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	1792
0	0	0	0	0	0	0	10774	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
0	0	0	0	1	0	0	5631	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0	0	0	0	5733	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	5463	0	0	0	0	3849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8453
0	0	0	0	0	0	0	3285	0	0	0	0	789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1619
0	0	0	0	0	0	0	5668	0	0	0	0	292	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	606
0	0	0	0	0	0	0	9368	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	10
0	1	0	0	25	1	0	12413	0	0	8	0	1653	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	8	1	1	7418
0	0	0	0	0	0	0	14174	0	0	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	16
0	0	0	0	0	0	0	13530	1	0	0	0	630	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	2819
0	0	0	0	28	1	0	9233	0	0	0	0	5107	52	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	54	28	0	0	20993
0	0	0	0	0	0	0	38252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
0	0	0	0	11	0	0	15049	0	0	0	0	116	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	52	16	0	0	342
0	0	0	0	2	0	0	14730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	1
0	0	0	0	1	0	0	39242	0	0	0	0	54	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	164
0	0	0	0	0	0	0	14608	1	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	7
0	0	0	0	0	0	0	26872	0	0	0	0	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47
0	0	0	0	0	0	0	20375	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	21	2	0	6
0	0	0	0	0	0	0	28605	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2
0	0	0	0	0	0	0	28407	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	11
0	0	0	0	2	0	0	14557	0	0	0	0	254	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	999
0	0	0	0	0	0	0	4381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
0	0	0	0	0	0	0	19179	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	4	0	0	40838	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	70
0	0	0	0	2	0	0	30827	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	6	0	0	15
0	0	0	0	6	0	0	19382	0	0	0	0	212	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	1014
0	0	0	0	0	0	0	31700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	2
0	0	0	0	4	0	0	27864	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	8	0	0	6
0	0	0	0	0	0	0	25796	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	3
0	0	0	0	0	0	0	6472	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
0	0	0	0	0	0	0	8044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6499	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	3612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	3421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2	0	0	0	0	0	0	18332	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	9
0	0	0	0	0	0	0	38478	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0	18711	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	28
0	0	0	0	0	0	0	3171	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	2827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	2869	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	2755	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	18017	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	35
0	3	0	0	11	1	0	31172	576	0	0	0	7	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	28	0	1	28
0	0	0	0	0	0	0	3325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	2	0	0	29714	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0	27439	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11	0	0	4
0	0	0	0	0	0	0	4511	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	3	0	0	22417	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
0	0	0	0	0	0	0	5667	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	26038	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1
0	0	0	0	0	0	0	24390	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2
0	0	0	0	0	0	0	20307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	2	0	0	40384	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	6
0	0	0	0	0	1	0	21863	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	8
0	0	0	0	0	1	0	15743	29	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0	0	0	0	0	0	0	2091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	2	0	0	21601	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4
0	0	0	0	0	0	0	23567	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0	26533	2	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	13
0	0	0	0	0	0	0	18152	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2
0	0	0	0	0	0	0	912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	22279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
0	0	0	0	0	0	0	14218	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	17387	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2
0	0	0	0	0	1	0	14364	0	0	0	1	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	2	0	0	14
0	0	0	0	0	0	0	1852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1282	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	26749	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	30740	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	34281	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8
0	0	0	0	2	0	0	20378	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	2	0	0	18981	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	19875	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
0	0	0	0	2	1	0	23986	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	236
0	0	0	0	0	0	0	30623	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4
0	0	0	0	0	0	0	6873	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	6327	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	31805	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	16277	0	0	2	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	10
0	0	0	0	0	0	0	20029	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	3315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	1647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	2	0	0	27510	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	1	0	28625	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0	15084	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
0	0	0	0	0	0	0	20917	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0	22598	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2
0	0	0	0	0	0	0	18823	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
0	0	0	0	2	0	0	19125	1	0	0	0	1	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	4
0	0	0	0	0	0	0	24446	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	3
0	0	0	0	0	0	0	24817	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6
0	0	0	0	0	0	0	20547	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5
0	0	0	0	0	0	0	11226	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65
0	0	0	0	24	0	0	3327	1	0	1	0	22410	99	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	6	41	0	1	63108
0	0	0	0	2	0	0	13712	0	0	0	0	6972	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	1	0	23686
0	0	0	0	0	0	0	16565	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	11
0	0	0	0	0	0	0	3570	0	0	0	0	7611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	25	0	0	25911
0	0	0	0	0	0	0	13131	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	59
