sampleid,G000002515,G000002545,G000003855,G000006335,G000006445,G000026945,G000091025,G000146045,G000149425,G000149645,G000149955,G000181695,G000182965,G000185945,G000226395,G000243375,G000300575,G000315645,G000349305,G000721785,G000769745,G001298625,G001417885,G001642055,G001661405,G002079055,G002775015,G003290485,G004154835,G004353045,G900007375
13722.58cfa831e4b0c9d6adf6c9b0,0,0,1,0,0,0,0,0,0,0,1,11619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0
13722.58cfa831e4b0c9d6adf6c730,0,0,18,0,0,1,0,0,0,1,1,18443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0
13722.58cfa831e4b0c9d6adf6c9e7,0,0,1,0,0,0,0,0,0,0,1,15548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0
13722.58cfa831e4b0c9d6adf6ca25,0,0,2,0,0,0,0,0,0,0,0,19515,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,0
13722.58cfa831e4b0c9d6adf6ca5e,0,0,4,0,0,0,0,2,0,0,0,15544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0
13722.58cfa831e4b0c9d6adf6ca60,0,0,0,0,0,0,0,0,0,0,0,10778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
13722.58cfa831e4b0c9d6adf6cb5e,0,0,0,0,0,0,0,0,0,0,0,5781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6cc4e,0,0,1,0,0,0,0,0,0,0,0,12591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6cdb1,0,0,0,0,0,0,0,0,0,0,0,6204,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6ccdc,0,0,0,0,0,0,0,0,0,0,0,12679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,2,0
13722.58cfa831e4b0c9d6adf6cd9e,0,0,0,0,0,0,0,0,0,0,0,11133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
13722.58cfa831e4b0c9d6adf6cdc4,0,0,0,0,0,0,0,0,0,0,0,5621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6cdb4,0,0,0,0,0,0,0,0,0,0,0,8907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,2,0
13722.58cfa832e4b0c9d6adf6ce11,0,0,1,0,0,0,0,0,0,0,0,13354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,0
13722.58cfa832e4b0c9d6adf6cf3c,0,0,0,0,0,0,0,0,0,14,0,16926,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa832e4b0c9d6adf6cee6,0,0,1,0,0,0,0,2,0,0,0,13732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13722.58cfa832e4b0c9d6adf6cf4e,0,0,0,0,0,0,0,0,0,0,0,12638,1,0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13722.58cfa832e4b0c9d6adf6cf6c,0,0,0,0,0,0,0,0,0,0,0,7923,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa832e4b0c9d6adf6d02e,0,0,0,0,0,0,0,0,0,0,0,17428,0,0,22,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0
13722.58cfa832e4b0c9d6adf6d1a8,0,0,0,0,0,0,0,0,0,0,0,11309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13722.58cfa831e4b0c9d6adf6c485,0,0,5,0,0,0,0,0,0,0,1,12734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1
13722.58cfa831e4b0c9d6adf6ca05,0,0,1,0,0,0,0,0,0,1,0,10056,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13722.58cfa82ee4b0c9d6adf6ae6a,0,0,5,0,0,0,0,5,0,0,0,14227,0,0,0,0,64,0,0,0,0,0,1,4,0,1,0,7,7,2,0
13722.58cfa82ee4b0c9d6adf6ae50,0,0,5,0,0,0,0,47,0,0,0,20689,0,1,0,0,102,4,0,0,0,0,1,0,1,2,2,38,2,5,0
13722.58cfa82ee4b0c9d6adf6b02c,0,0,7,0,2,1,0,17,0,0,1,12491,0,0,0,0,120,0,0,0,0,0,0,0,0,2,2,16,2,1,0
13722.58cfa82fe4b0c9d6adf6b64a,0,0,1,0,0,0,0,0,0,0,0,11205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13722.58cfa82fe4b0c9d6adf6b659,0,0,1,0,0,0,0,0,0,1,0,10888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
13722.58cfa82fe4b0c9d6adf6b66c,0,0,4,0,0,0,0,0,0,0,0,9630,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
13722.58cfa82ee4b0c9d6adf6ae52,0,0,4,0,0,0,0,10,0,0,0,10371,0,0,0,0,43,5,0,0,0,0,0,0,0,0,1,26,1,2,0
13722.58cfa82fe4b0c9d6adf6b6ba,0,0,1,0,0,0,0,2,0,0,0,2244,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,11,0
13722.58cfa82fe4b0c9d6adf6b704,0,0,1,0,0,0,0,0,0,0,0,16025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0
13722.58cfa82fe4b0c9d6adf6b6aa,0,0,1,0,0,0,0,0,0,0,0,9114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
13722.58cfa82fe4b0c9d6adf6b64b,0,0,1,0,0,0,0,17,0,0,1,4325,0,2,0,0,64,0,1,2,0,0,0,4,0,1,1,19,6,3,0
13722.58cfa82fe4b0c9d6adf6b790,0,0,0,0,0,0,0,0,0,2,0,26196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0
13722.58cfa82fe4b0c9d6adf6b7b6,0,0,0,0,6,0,0,0,0,0,0,4239,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,1,0
13722.58cfa82fe4b0c9d6adf6b868,0,0,0,0,0,0,0,0,0,0,0,16288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa82fe4b0c9d6adf6b8fe,0,0,0,0,0,0,0,0,0,3,0,13744,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
13722.58cfa82fe4b0c9d6adf6b8b3,0,0,1,0,0,0,0,2,0,0,0,3916,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,1,0
13722.58cfa82fe4b0c9d6adf6b90e,0,0,2,0,0,0,0,2,0,0,0,7774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
13722.58cfa82fe4b0c9d6adf6b912,0,0,0,0,0,0,0,0,0,0,0,8614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0
13722.58cfa82fe4b0c9d6adf6ba10,0,0,1,0,0,0,0,0,0,0,0,21767,0,1,0,0,0,4,0,2,0,0,0,0,0,0,1,4,0,0,0
13722.58cfa830e4b0c9d6adf6bc52,0,0,2,0,0,0,1,0,0,0,1,15939,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2
13722.58cfa830e4b0c9d6adf6bc62,0,0,0,0,0,0,0,0,0,0,1,6080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0
13722.58cfa830e4b0c9d6adf6bc8c,0,0,5,0,0,0,1,0,0,0,0,17764,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,1,0
13722.58cfa830e4b0c9d6adf6bc90,0,0,5,0,0,0,1,2,0,0,1,13902,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,24,3,0
13722.58cfa830e4b0c9d6adf6bd64,0,0,0,0,0,0,0,0,0,0,0,15288,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,11,0,0,0
13722.58cfa830e4b0c9d6adf6bd8c,0,0,2,0,0,0,0,0,0,0,0,19443,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0
13722.58cfa830e4b0c9d6adf6bd9b,0,0,0,0,0,0,0,0,0,0,0,19481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa830e4b0c9d6adf6be7e,0,0,2,0,0,0,0,0,0,0,0,20339,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
13722.58cfa830e4b0c9d6adf6be84,0,0,2,0,0,0,0,2,0,0,0,14376,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,11,1,2,0
13722.58cfa830e4b0c9d6adf6bec9,0,0,3,0,0,0,0,0,0,0,0,18863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
13722.58cfa830e4b0c9d6adf6bf21,0,0,0,0,0,0,0,0,0,0,0,17767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa830e4b0c9d6adf6bead,0,0,2,0,0,2,1,0,0,1,0,9804,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,2,0
13722.58cfa830e4b0c9d6adf6bf9f,0,0,0,0,0,0,0,0,0,0,0,15839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13722.58cfa830e4b0c9d6adf6bfe8,0,0,0,0,0,0,0,0,0,0,0,3548,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13722.58cfa830e4b0c9d6adf6c01e,0,0,0,0,0,0,0,0,0,0,0,23512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13722.58cfa830e4b0c9d6adf6c01c,0,0,1,0,0,1,0,0,0,0,0,18753,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0
13722.58cfa830e4b0c9d6adf6c026,0,0,1,0,0,0,0,2,0,0,0,28059,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0
13722.58cfa830e4b0c9d6adf6c050,0,0,5,0,0,0,0,6,0,0,0,4782,1,0,0,0,21,0,0,0,0,0,0,0,0,0,2,9,0,0,0
13722.58cfa830e4b0c9d6adf6c066,0,0,2,0,0,0,0,0,0,0,0,18686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1
13722.58cfa830e4b0c9d6adf6c044,0,0,1,0,0,0,0,0,0,0,0,10910,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,5,1,0,1
13722.58cfa830e4b0c9d6adf6c1fc,0,0,1,0,0,0,0,0,0,0,0,22307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13722.58cfa830e4b0c9d6adf6c23c,0,0,1,0,0,0,0,2,0,0,0,11719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13722.58cfa830e4b0c9d6adf6c29e,0,0,0,0,0,0,0,2,0,0,0,5652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa830e4b0c9d6adf6c272,0,0,3,0,0,0,0,2,0,0,0,13973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,6,0
13722.58cfa830e4b0c9d6adf6c2da,0,0,0,0,0,0,0,0,0,0,0,4592,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa830e4b0c9d6adf6c2ec,0,0,0,0,0,0,0,0,0,0,0,4895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6c384,0,0,0,0,0,0,0,0,0,0,0,17114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
13722.58cfa831e4b0c9d6adf6c498,1,0,0,705,0,38,1,1,0,0,0,14516,836,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13722.58cfa831e4b0c9d6adf6c424,0,0,0,0,0,0,0,0,0,0,0,14492,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,1,0
13722.58cfa831e4b0c9d6adf6c4a4,0,0,1,0,0,0,0,0,0,0,0,17188,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13722.58cfa831e4b0c9d6adf6c514,0,0,0,0,0,0,0,0,0,0,0,11426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
13722.58cfa831e4b0c9d6adf6c57e,0,0,2,0,0,0,0,2,0,0,0,15185,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0
13722.58cfa830e4b0c9d6adf6c102,0,0,0,0,0,0,0,0,0,0,0,14423,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,2,8,2,0
13722.58cfa831e4b0c9d6adf6c651,0,0,2,0,0,0,0,0,0,0,1,14354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13722.58cfa831e4b0c9d6adf6c696,0,0,0,0,0,0,0,0,0,0,0,6130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6c810,0,0,2,0,0,0,0,0,0,0,0,12341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0
13722.58cfa831e4b0c9d6adf6c77e,0,0,0,0,0,0,0,0,0,0,0,6818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6c8d6,0,0,1,0,0,0,0,0,0,0,0,19643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
13722.58cfa831e4b0c9d6adf6c8ce,0,0,0,0,0,0,0,0,0,0,0,18848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13722.58cfa831e4b0c9d6adf6c9da,0,0,2,0,0,0,0,0,0,0,0,17439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13722.58cfa831e4b0c9d6adf6c96a,0,0,1,0,0,0,0,0,0,0,0,7541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0
13722.58cfa831e4b0c9d6adf6ca37,0,0,0,0,0,0,0,0,0,0,0,5955,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6ca54,0,0,0,0,0,0,0,0,0,0,0,6299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6ca7c,0,0,1,0,0,0,0,0,0,0,0,15612,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
13722.58cfa831e4b0c9d6adf6caaa,0,0,0,0,0,0,0,2,0,0,0,16560,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,2,0
13722.58cfa831e4b0c9d6adf6c9dc,0,0,0,0,0,0,0,0,0,0,0,13834,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,2,0,0,0
13722.58cfa831e4b0c9d6adf6caf0,0,0,0,0,0,0,0,0,0,0,0,11357,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6cad6,0,0,0,0,0,0,0,0,0,0,0,6117,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13722.58cfa831e4b0c9d6adf6cc15,0,0,0,0,0,0,0,0,0,0,0,6141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6cc7c,0,0,2,0,0,0,0,0,0,0,0,14846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
13722.58cfa831e4b0c9d6adf6ccd0,0,0,3,0,0,0,0,0,0,0,0,19770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,1,0
13722.58cfa831e4b0c9d6adf6cd3c,0,0,1,0,0,0,0,0,0,0,0,21882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6cdc0,0,0,3,0,0,0,0,0,0,0,0,14369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13722.58cfa831e4b0c9d6adf6cdab,0,0,2,0,0,0,0,0,0,0,0,15839,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13722.58cfa832e4b0c9d6adf6cf3d,0,0,0,0,0,0,0,0,0,0,0,11854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
13722.58cfa832e4b0c9d6adf6cfb6,0,0,0,0,0,0,0,0,0,0,0,6788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
13722.58cfa832e4b0c9d6adf6cfea,0,0,0,0,0,0,0,0,0,0,0,7509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
13722.58cfa832e4b0c9d6adf6d20e,0,0,2,0,0,0,0,0,0,0,0,17682,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13722.58cfa832e4b0c9d6adf6d18e,0,0,2,0,0,0,0,2,0,0,0,8544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0
13722.58cfa82ee4b0c9d6adf6ae62,0,0,0,0,0,0,0,4,0,0,0,2629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13722.58cfa82ee4b0c9d6adf6ae74,0,0,0,0,0,0,0,0,0,0,0,6583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
13722.58cfa82ee4b0c9d6adf6ae68,0,0,0,0,0,0,0,0,0,0,0,6433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13722.58cfa82ee4b0c9d6adf6afe6,0,0,0,0,0,0,0,0,0,0,0,7612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0
13722.58cfa82fe4b0c9d6adf6b624,0,0,0,0,0,0,0,0,0,0,0,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13722.58cfa82fe4b0c9d6adf6b5da,0,0,0,0,0,0,0,0,0,0,0,3908,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0
13722.58cfa82fe4b0c9d6adf6b5e4,0,0,0,0,0,0,0,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa82fe4b0c9d6adf6b617,0,0,1,0,0,0,0,0,0,0,0,2518,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
13722.58cfa82fe4b0c9d6adf6b67d,0,0,0,0,1,0,0,0,0,0,0,5306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0
13722.58cfa82fe4b0c9d6adf6b726,0,0,1,0,0,0,0,0,0,0,0,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
13722.58cfa82fe4b0c9d6adf6b7b0,0,0,0,0,0,0,0,2,0,0,1,3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
13722.58cfa82fe4b0c9d6adf6b77c,0,0,1,0,0,0,0,0,0,0,0,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
13722.58cfa82fe4b0c9d6adf6b7d4,0,0,2,0,0,0,0,2,0,0,0,2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
13722.58cfa82fe4b0c9d6adf6b840,0,0,0,0,0,0,0,0,0,0,1,4439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13722.58cfa82fe4b0c9d6adf6b842,0,0,0,0,0,0,0,0,0,0,2,6012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0
13722.58cfa82fe4b0c9d6adf6b8e8,0,0,0,0,0,0,0,0,0,0,0,7885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13722.58cfa82fe4b0c9d6adf6b8b8,0,0,0,0,0,0,0,0,0,1,1,3795,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,10,1,0
13722.58cfa82fe4b0c9d6adf6b898,0,0,0,0,0,0,0,0,1,0,0,9299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
13722.58cfa82fe4b0c9d6adf6b914,0,0,0,0,0,0,0,0,0,0,0,5908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13722.58cfa82fe4b0c9d6adf6b89a,0,0,0,0,0,0,0,0,0,1,0,9001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
13722.58cfa82fe4b0c9d6adf6b960,0,0,1,0,0,0,0,0,0,0,0,9499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa82fe4b0c9d6adf6b974,0,0,0,0,0,0,0,0,0,0,0,6430,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13722.58cfa82fe4b0c9d6adf6b940,0,0,4,0,0,0,0,0,0,0,0,10249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
13722.58cfa82fe4b0c9d6adf6b98e,0,0,1,0,0,0,0,0,0,0,0,5129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
13722.58cfa82fe4b0c9d6adf6b9ca,0,0,0,0,0,0,0,0,0,0,0,7919,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0
13722.58cfa82fe4b0c9d6adf6ba0c,0,0,0,0,0,0,0,0,0,0,0,3806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa82fe4b0c9d6adf6b9d8,0,0,2,0,0,0,0,1,0,0,0,7177,0,0,0,0,0,0,0,2,0,0,0,0,12,1,0,5,0,0,0
13722.58cfa82fe4b0c9d6adf6b9fe,1,0,3,0,0,0,0,0,0,0,1,8681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
13722.58cfa82fe4b0c9d6adf6ba1e,0,0,4,0,0,0,0,0,0,0,0,3257,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0
13722.58cfa830e4b0c9d6adf6ba6e,0,0,0,0,0,0,0,0,0,0,0,8362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13722.58cfa830e4b0c9d6adf6ba56,0,0,0,0,0,0,0,0,0,0,0,5054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
13722.58cfa830e4b0c9d6adf6ba50,0,0,1,0,0,0,1,0,2,0,2,10579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
13722.58cfa830e4b0c9d6adf6baa6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa830e4b0c9d6adf6bb0a,0,0,0,0,0,0,0,0,0,0,0,10889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0
13722.58cfa830e4b0c9d6adf6ba7c,0,0,4,0,0,0,0,0,0,0,0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13722.58cfa830e4b0c9d6adf6bac2,0,0,0,0,2,0,0,0,0,2,2,3735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0
13722.58cfa830e4b0c9d6adf6bb40,0,0,0,0,0,0,0,0,0,0,0,9207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
13722.58cfa830e4b0c9d6adf6bb48,0,0,0,0,0,0,0,0,0,0,0,5973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa830e4b0c9d6adf6bb5a,0,0,0,0,0,0,0,0,0,0,1,1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
13722.58cfa830e4b0c9d6adf6bba5,0,0,0,0,0,0,0,0,0,0,0,9589,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0
13722.58cfa830e4b0c9d6adf6bb5c,0,0,2,0,0,0,0,0,0,0,0,8591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
13722.58cfa830e4b0c9d6adf6bbac,0,0,1,0,0,0,0,0,0,0,0,11775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0
13722.58cfa830e4b0c9d6adf6bb88,5,0,1,0,0,0,0,3,0,0,0,9440,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0
13722.58cfa830e4b0c9d6adf6bbfe,0,0,0,0,0,0,0,0,0,0,0,3696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
13722.58cfa830e4b0c9d6adf6bc1e,0,0,2,0,0,0,0,0,0,0,0,8948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
13722.58cfa830e4b0c9d6adf6bc2a,0,0,2,0,0,0,0,0,0,0,0,7426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa830e4b0c9d6adf6bc38,0,0,1,0,0,0,0,0,0,0,0,12216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
13722.58cfa830e4b0c9d6adf6bc26,0,0,1,0,0,1,0,0,0,0,0,6579,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0
13722.58cfa830e4b0c9d6adf6bcae,0,0,2,0,0,0,0,0,0,0,0,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
13722.58cfa830e4b0c9d6adf6bc22,0,0,5,0,0,0,0,0,0,0,0,3447,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,2,4,0
13722.58cfa830e4b0c9d6adf6bcc4,0,0,1,0,0,0,0,0,0,0,0,5806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
13722.58cfa830e4b0c9d6adf6bd5d,0,0,5,0,0,0,0,0,0,0,0,7111,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,7,0,0
13722.58cfa830e4b0c9d6adf6bcda,0,0,1,0,0,0,0,0,0,0,0,8524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
13722.58cfa830e4b0c9d6adf6bde2,0,0,0,0,0,0,0,0,0,0,0,9792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
13722.58cfa830e4b0c9d6adf6bcc8,0,0,7,0,0,0,0,0,0,0,1,7677,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1
13722.58cfa830e4b0c9d6adf6bdf5,0,0,0,0,0,0,0,0,0,0,0,8640,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0
13722.58cfa830e4b0c9d6adf6be18,0,0,2,0,0,0,0,0,0,0,0,4899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
13722.58cfa830e4b0c9d6adf6bd00,0,0,0,1,0,0,1,0,0,0,0,10235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0
13722.58cfa830e4b0c9d6adf6bea4,0,0,4,0,0,0,0,0,0,0,0,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13722.58cfa830e4b0c9d6adf6c02a,0,0,4,0,0,0,0,0,0,0,0,2469,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,3,2,0,0
